,freq,siec,nrg_bal,unit,geo\TIME_PERIOD,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1063,A,R5262S,FC_TRA_E_RED,KTOE,TR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1064,A,R5262S,FC_TRA_E_RED,KTOE,UK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1065,A,R5262S,FC_TRA_E_RED,KTOE,XK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,A,R5263S,FC_TRA_E_RED,KTOE,AL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,A,R5263S,FC_TRA_E_RED,KTOE,AT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,A,R5263S,FC_TRA_E_RED,KTOE,BA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1069,A,R5263S,FC_TRA_E_RED,KTOE,BE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,A,R5263S,FC_TRA_E_RED,KTOE,BG,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,A,R5263S,FC_TRA_E_RED,KTOE,CY,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,A,R5263S,FC_TRA_E_RED,KTOE,CZ,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,A,R5263S,FC_TRA_E_RED,KTOE,DE,,,,,,,,0.0,0.0,0.0,0.0,0.135,0.094,0.143,0.024,0.0,0.001,0.0,0.578
1074,A,R5263S,FC_TRA_E_RED,KTOE,DK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,A,R5263S,FC_TRA_E_RED,KTOE,EA20,,,,,,,,0.0,1.638,0.879,12.719,18.231,16.812,18.828,21.367,39.307,32.252,37.477,47.577
1076,A,R5263S,FC_TRA_E_RED,KTOE,EE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,A,R5263S,FC_TRA_E_RED,KTOE,EL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,A,R5263S,FC_TRA_E_RED,KTOE,ES,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872,0.167,0.236,1.432
1079,A,R5263S,FC_TRA_E_RED,KTOE,EU27_2020,,,,,,,,3.608,3.303,0.88,12.719,18.231,16.812,18.828,21.367,39.307,32.252,37.677,47.595
1080,A,R5263S,FC_TRA_E_RED,KTOE,FI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,A,R5263S,FC_TRA_E_RED,KTOE,FR,,,,,,,,0.0,0.0,0.0,10.979,16.341,15.428,18.685,21.343,34.451,29.508,33.782,43.165
1082,A,R5263S,FC_TRA_E_RED,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
1083,A,R5263S,FC_TRA_E_RED,KTOE,HR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,A,R5263S,FC_TRA_E_RED,KTOE,HU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
1085,A,R5263S,FC_TRA_E_RED,KTOE,IE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,A,R5263S,FC_TRA_E_RED,KTOE,IS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,A,R5263S,FC_TRA_E_RED,KTOE,IT,,,,,,,,0.0,1.638,0.879,1.74,1.755,1.289,0.0,0.0,0.984,2.575,2.338,2.402
1088,A,R5263S,FC_TRA_E_RED,KTOE,LT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,A,R5263S,FC_TRA_E_RED,KTOE,LU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,A,R5263S,FC_TRA_E_RED,KTOE,LV,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,A,R5263S,FC_TRA_E_RED,KTOE,MD,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,A,R5263S,FC_TRA_E_RED,KTOE,ME,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,A,R5263S,FC_TRA_E_RED,KTOE,MK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,A,R5263S,FC_TRA_E_RED,KTOE,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,A,R5263S,FC_TRA_E_RED,KTOE,NL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
1096,A,R5263S,FC_TRA_E_RED,KTOE,NO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,A,R5263S,FC_TRA_E_RED,KTOE,PL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,A,R5263S,FC_TRA_E_RED,KTOE,PT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121,0.0
1099,A,R5263S,FC_TRA_E_RED,KTOE,RO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,A,R5263S,FC_TRA_E_RED,KTOE,RS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,A,R5263S,FC_TRA_E_RED,KTOE,SE,,,,,,,,3.608,1.665,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
1102,A,R5263S,FC_TRA_E_RED,KTOE,SI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,A,R5263S,FC_TRA_E_RED,KTOE,SK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,A,R5263S,FC_TRA_E_RED,KTOE,TR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1105,A,R5263S,FC_TRA_E_RED,KTOE,UK,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.319,3.519,0.0,0.0,,,
1106,A,R5263S,FC_TRA_E_RED,KTOE,XK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,A,R5264S,FC_TRA_E_RED,KTOE,AL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,A,R5264S,FC_TRA_E_RED,KTOE,AT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,A,R5264S,FC_TRA_E_RED,KTOE,BA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1110,A,R5264S,FC_TRA_E_RED,KTOE,BE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,A,R5264S,FC_TRA_E_RED,KTOE,BG,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,A,R5264S,FC_TRA_E_RED,KTOE,CY,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,A,R5264S,FC_TRA_E_RED,KTOE,CZ,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
1114,A,R5264S,FC_TRA_E_RED,KTOE,DE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,A,R5264S,FC_TRA_E_RED,KTOE,DK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,A,R5264S,FC_TRA_E_RED,KTOE,EA20,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.54,0.303
1117,A,R5264S,FC_TRA_E_RED,KTOE,EE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,A,R5264S,FC_TRA_E_RED,KTOE,EL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,A,R5264S,FC_TRA_E_RED,KTOE,ES,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,A,R5264S,FC_TRA_E_RED,KTOE,EU27_2020,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067,0.54,0.344
1121,A,R5264S,FC_TRA_E_RED,KTOE,FI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,A,R5264S,FC_TRA_E_RED,KTOE,FR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,A,R5264S,FC_TRA_E_RED,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
1124,A,R5264S,FC_TRA_E_RED,KTOE,HR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,A,R5264S,FC_TRA_E_RED,KTOE,HU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,A,R5264S,FC_TRA_E_RED,KTOE,IE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,A,R5264S,FC_TRA_E_RED,KTOE,IS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,A,R5264S,FC_TRA_E_RED,KTOE,IT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172
1129,A,R5264S,FC_TRA_E_RED,KTOE,LT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,A,R5264S,FC_TRA_E_RED,KTOE,LU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,A,R5264S,FC_TRA_E_RED,KTOE,LV,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,A,R5264S,FC_TRA_E_RED,KTOE,MD,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,A,R5264S,FC_TRA_E_RED,KTOE,ME,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,A,R5264S,FC_TRA_E_RED,KTOE,MK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,A,R5264S,FC_TRA_E_RED,KTOE,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,A,R5264S,FC_TRA_E_RED,KTOE,NL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.873,0.54,0.131
1137,A,R5264S,FC_TRA_E_RED,KTOE,NO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,A,R5264S,FC_TRA_E_RED,KTOE,PL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,A,R5264S,FC_TRA_E_RED,KTOE,PT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,A,R5264S,FC_TRA_E_RED,KTOE,RO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,A,R5264S,FC_TRA_E_RED,KTOE,RS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,A,R5264S,FC_TRA_E_RED,KTOE,SE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194,0.0,0.013
1143,A,R5264S,FC_TRA_E_RED,KTOE,SI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,A,R5264S,FC_TRA_E_RED,KTOE,SK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,A,R5264S,FC_TRA_E_RED,KTOE,TR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1146,A,R5264S,FC_TRA_E_RED,KTOE,UK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1147,A,R5264S,FC_TRA_E_RED,KTOE,XK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,A,R5265S,FC_TRA_E_RED,KTOE,AL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,A,R5265S,FC_TRA_E_RED,KTOE,AT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,A,R5265S,FC_TRA_E_RED,KTOE,BA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1151,A,R5265S,FC_TRA_E_RED,KTOE,BE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,A,R5265S,FC_TRA_E_RED,KTOE,BG,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,A,R5265S,FC_TRA_E_RED,KTOE,CY,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,A,R5265S,FC_TRA_E_RED,KTOE,CZ,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,A,R5265S,FC_TRA_E_RED,KTOE,DE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,A,R5265S,FC_TRA_E_RED,KTOE,DK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,A,R5265S,FC_TRA_E_RED,KTOE,EA20,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.327,0.232,0.36
1158,A,R5265S,FC_TRA_E_RED,KTOE,EE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,A,R5265S,FC_TRA_E_RED,KTOE,EL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,A,R5265S,FC_TRA_E_RED,KTOE,ES,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,A,R5265S,FC_TRA_E_RED,KTOE,EU27_2020,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.327,0.232,0.36
1162,A,R5265S,FC_TRA_E_RED,KTOE,FI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079
1163,A,R5265S,FC_TRA_E_RED,KTOE,FR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,A,R5265S,FC_TRA_E_RED,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
1165,A,R5265S,FC_TRA_E_RED,KTOE,HR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,A,R5265S,FC_TRA_E_RED,KTOE,HU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,A,R5265S,FC_TRA_E_RED,KTOE,IE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,A,R5265S,FC_TRA_E_RED,KTOE,IS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,A,R5265S,FC_TRA_E_RED,KTOE,IT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.09,0.151,0.281
1170,A,R5265S,FC_TRA_E_RED,KTOE,LT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,A,R5265S,FC_TRA_E_RED,KTOE,LU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,A,R5265S,FC_TRA_E_RED,KTOE,LV,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,A,R5265S,FC_TRA_E_RED,KTOE,MD,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,A,R5265S,FC_TRA_E_RED,KTOE,ME,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,A,R5265S,FC_TRA_E_RED,KTOE,MK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,A,R5265S,FC_TRA_E_RED,KTOE,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,A,R5265S,FC_TRA_E_RED,KTOE,NL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.237,0.081,0.0
1178,A,R5265S,FC_TRA_E_RED,KTOE,NO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,A,R5265S,FC_TRA_E_RED,KTOE,PL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,A,R5265S,FC_TRA_E_RED,KTOE,PT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,A,R5265S,FC_TRA_E_RED,KTOE,RO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,A,R5265S,FC_TRA_E_RED,KTOE,RS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,A,R5265S,FC_TRA_E_RED,KTOE,SE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,A,R5265S,FC_TRA_E_RED,KTOE,SI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,A,R5265S,FC_TRA_E_RED,KTOE,SK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,A,R5265S,FC_TRA_E_RED,KTOE,TR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1187,A,R5265S,FC_TRA_E_RED,KTOE,UK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1188,A,R5265S,FC_TRA_E_RED,KTOE,XK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,A,R5266S,FC_TRA_E_RED,KTOE,AL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,A,R5266S,FC_TRA_E_RED,KTOE,AT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,A,R5266S,FC_TRA_E_RED,KTOE,BA,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1192,A,R5266S,FC_TRA_E_RED,KTOE,BE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,0.0
1193,A,R5266S,FC_TRA_E_RED,KTOE,BG,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,A,R5266S,FC_TRA_E_RED,KTOE,CY,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,A,R5266S,FC_TRA_E_RED,KTOE,CZ,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738
1196,A,R5266S,FC_TRA_E_RED,KTOE,DE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,A,R5266S,FC_TRA_E_RED,KTOE,DK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,A,R5266S,FC_TRA_E_RED,KTOE,EA20,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.005,10.621
1199,A,R5266S,FC_TRA_E_RED,KTOE,EE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,A,R5266S,FC_TRA_E_RED,KTOE,EL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,A,R5266S,FC_TRA_E_RED,KTOE,ES,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,A,R5266S,FC_TRA_E_RED,KTOE,EU27_2020,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.005,11.36
1203,A,R5266S,FC_TRA_E_RED,KTOE,FI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,A,R5266S,FC_TRA_E_RED,KTOE,FR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,A,R5266S,FC_TRA_E_RED,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
1206,A,R5266S,FC_TRA_E_RED,KTOE,HR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,A,R5266S,FC_TRA_E_RED,KTOE,HU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,A,R5266S,FC_TRA_E_RED,KTOE,IE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,A,R5266S,FC_TRA_E_RED,KTOE,IS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,A,R5266S,FC_TRA_E_RED,KTOE,IT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,10.059
1211,A,R5266S,FC_TRA_E_RED,KTOE,LT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,A,R5266S,FC_TRA_E_RED,KTOE,LU,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322
1213,A,R5266S,FC_TRA_E_RED,KTOE,LV,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,A,R5266S,FC_TRA_E_RED,KTOE,MD,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,A,R5266S,FC_TRA_E_RED,KTOE,ME,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,A,R5266S,FC_TRA_E_RED,KTOE,MK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,A,R5266S,FC_TRA_E_RED,KTOE,MT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,A,R5266S,FC_TRA_E_RED,KTOE,NL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
1219,A,R5266S,FC_TRA_E_RED,KTOE,NO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,A,R5266S,FC_TRA_E_RED,KTOE,PL,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,A,R5266S,FC_TRA_E_RED,KTOE,PT,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,A,R5266S,FC_TRA_E_RED,KTOE,RO,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,A,R5266S,FC_TRA_E_RED,KTOE,RS,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,A,R5266S,FC_TRA_E_RED,KTOE,SE,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,A,R5266S,FC_TRA_E_RED,KTOE,SI,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
1226,A,R5266S,FC_TRA_E_RED,KTOE,SK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,A,R5266S,FC_TRA_E_RED,KTOE,TR,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1228,A,R5266S,FC_TRA_E_RED,KTOE,UK,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.0,0.0,,,
