,freq,nrg_bal,siec,unit,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
4393,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4396,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4398,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4401,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4402,A,Gross heat production,Kerosene-type jet fuel (excluding biofuel portion),TJ,XK,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,A,Gross heat production,Other kerosene,TJ,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,A,Gross heat production,Other kerosene,TJ,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4405,A,Gross heat production,Other kerosene,TJ,BA,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,A,Gross heat production,Other kerosene,TJ,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4407,A,Gross heat production,Other kerosene,TJ,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4408,A,Gross heat production,Other kerosene,TJ,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409,A,Gross heat production,Other kerosene,TJ,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,A,Gross heat production,Other kerosene,TJ,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,A,Gross heat production,Other kerosene,TJ,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4412,A,Gross heat production,Other kerosene,TJ,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4413,A,Gross heat production,Other kerosene,TJ,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4414,A,Gross heat production,Other kerosene,TJ,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4415,A,Gross heat production,Other kerosene,TJ,EU27_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,16.0,29.0,3.0,8.0,35.0,57.0,9.0,2.0,0.434,0.265,0.028,0.0,0.0,0.0
4416,A,Gross heat production,Other kerosene,TJ,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,A,Gross heat production,Other kerosene,TJ,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,A,Gross heat production,Other kerosene,TJ,GE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4419,A,Gross heat production,Other kerosene,TJ,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4420,A,Gross heat production,Other kerosene,TJ,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,A,Gross heat production,Other kerosene,TJ,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4422,A,Gross heat production,Other kerosene,TJ,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4423,A,Gross heat production,Other kerosene,TJ,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,16.0,29.0,3.0,8.0,35.0,56.0,8.0,2.0,0.434,0.265,0.028,0.0,0.0,0.0
4424,A,Gross heat production,Other kerosene,TJ,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4425,A,Gross heat production,Other kerosene,TJ,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4426,A,Gross heat production,Other kerosene,TJ,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,A,Gross heat production,Other kerosene,TJ,MD,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,A,Gross heat production,Other kerosene,TJ,ME,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,A,Gross heat production,Other kerosene,TJ,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4430,A,Gross heat production,Other kerosene,TJ,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4431,A,Gross heat production,Other kerosene,TJ,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4432,A,Gross heat production,Other kerosene,TJ,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4433,A,Gross heat production,Other kerosene,TJ,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,A,Gross heat production,Other kerosene,TJ,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4435,A,Gross heat production,Other kerosene,TJ,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4436,A,Gross heat production,Other kerosene,TJ,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4437,A,Gross heat production,Other kerosene,TJ,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4438,A,Gross heat production,Other kerosene,TJ,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4439,A,Gross heat production,Other kerosene,TJ,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4440,A,Gross heat production,Other kerosene,TJ,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4441,A,Gross heat production,Other kerosene,TJ,UA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4442,A,Gross heat production,Other kerosene,TJ,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4443,A,Gross heat production,Other kerosene,TJ,XK,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4445,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,AT,1.0,3.0,0.0,34.0,30.0,43.0,33.0,33.0,75.0,13.0,2.0,99.0,4.0,115.0,60.0,120.088,110.793,100.729,117.924,114.53,54.392,65.142,81.633,102.215,120.65,75.244,35.689,74.926,81.238,61.051,76.277,747.766,954.253
4446,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,BA,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4447,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,7.0,10.5,16.1,7.6,7.9,5.7,8.4,8.0,24.7,14.6
4448,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,44.0,29.0,49.0,19.0,11.0,25.0,15.0,0.0,20.0,29.0,26.27,1.735,1.44,2.033,4.088,3.707
4449,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,CZ,650.0,699.0,728.0,0.0,598.0,478.0,518.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,235.0,205.0,49.0,55.0,71.0,102.0,76.0,94.0,55.0,48.0,58.0,40.0,44.964,41.524,54.259,83.559,71.15,74.732
4451,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9714.0,8191.0,8004.0,7574.0,5779.0,4937.0,6507.0,6722.0,4009.0,5036.0,3854.0,2415.0,3390.0,3651.0,3129.0,3196.0,3414.0,3465.0,5266.0,9533.0
4452,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,DK,1777.0,900.0,1000.0,1013.0,1179.0,862.0,1518.0,1103.0,1247.0,823.0,1033.0,1446.0,748.0,1644.0,1169.0,770.0,749.0,803.0,1044.0,1738.0,2817.0,1500.0,1415.0,1267.0,473.0,514.571,569.911,566.279,699.123,500.408,357.456,1043.721,2145.702
4453,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,430.0,410.0,150.0,710.0,0.0,317.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4454,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,54.0,0.0,12.0,27.0,36.0,43.0,36.0,9.0,13.0,10.0,11.0,15.4,12.462,15.0,0.0,0.0,0.0
4455,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,EU27_2020,15234.0,14754.0,10084.1,6254.0,7745.0,7503.0,12327.0,7773.0,8451.0,8555.0,8174.45,8570.05,10160.518,20243.189,17845.979,16115.861,15188.794,12212.016,10836.278,14568.188,18728.769,11760.848,11839.561,9318.42,6104.062,7765.456,9470.049,9052.683,9655.95,8910.344,8077.26,15537.735,26639.004
4457,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,FI,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,0.0,0.0,1035.0,1080.0,1149.0,1088.0,801.0,741.0,934.0,1089.0,658.0,1026.0,677.0,609.0,902.0,546.0,615.0,647.0,1488.0,1763.0,2073.0,1705.0,1412.0,3523.0,7327.0
4458,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,70.0,62.0,49.0,81.0,107.0,45.0,394.0,413.0,514.0,935.0,658.407,537.319,433.128,195.455,312.508,271.574,454.792,449.372,353.677,219.897,390.565,684.068
4459,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,GE,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4460,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,HR,866.0,933.0,712.1,96.0,168.0,261.0,203.0,226.0,140.0,760.0,158.0,111.0,148.0,207.0,231.0,247.0,173.0,144.0,195.0,145.0,162.0,177.0,112.0,129.0,104.0,133.0,123.0,147.8,97.8,83.6,66.0,127.6,365.6
4461,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,15.0,0.0,1.0,168.0,4.0,7.0,5.0,0.0,230.0,165.0,1.0,9.0,3.0,3.0,1.0,0.6,5.8
4462,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4463,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,11.0,37.0,40.0,37.0,77.0,33.0,13.0,61.482,18.873,16.499,17.36,14.75,
4464,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,256.0,195.0,96.0,92.0,85.0,50.0,131.0,64.0,80.0,177.0,46.0,14.0,174.305,176.293,144.338,500.525,162.045,144.63
4465,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,LT,5835.0,5316.0,1582.0,1339.0,1381.0,1450.0,1361.0,718.0,431.0,251.0,69.0,29.0,0.0,57.0,22.0,76.0,15.0,22.0,20.0,21.0,39.0,29.0,31.0,43.0,28.0,26.0,31.0,30.0,33.0,20.0,18.0,76.0,225.0
4466,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45,30.05,26.518,24.189,24.979,14.773,15.001,14.287,25.354,37.658,11.377,11.299,12.609,10.077,8.457,10.59,17.321,14.063,10.293,10.387,6.849,3.083,5.241
4467,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,LV,3664.0,3920.0,2870.0,746.0,377.0,136.0,68.0,238.0,68.0,68.0,89.0,34.0,34.0,34.0,34.0,34.0,34.0,25.0,34.0,13.0,27.0,32.0,119.0,98.0,28.0,18.0,18.0,14.432,46.43,15.127,6.01,4.899,702.719
4468,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,MD,,,,,,,,,,,,,,,,,,,,,24.0,16.0,14.0,26.0,16.0,8.0,7.0,3.0,0.0,4.0,6.0,7.0,14.0
4469,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,ME,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4470,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,NL,8.0,11.0,14.0,13.0,22.0,10.0,11.0,38.0,19.0,10.0,41.0,46.0,63.0,64.0,41.0,47.0,45.0,54.0,38.0,35.0,31.0,41.0,60.0,20.0,221.0,27.443,47.954,51.208,81.277,65.432,54.716,70.382,68.883
4473,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,NO,60.0,99.0,51.0,35.0,407.0,227.0,1356.0,1010.0,1279.0,1838.0,529.0,641.0,1322.0,1990.0,711.0,412.0,679.0,658.0,472.0,902.0,2462.0,1205.0,477.0,377.0,279.0,262.0,239.0,199.0,200.862,142.613,73.593,265.408,293.666
4474,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,PL,401.0,399.0,368.0,295.0,275.0,242.0,868.0,1258.0,1240.0,1256.0,1775.0,1688.0,1980.0,1631.0,1120.0,906.0,905.0,525.0,466.0,428.0,496.0,368.0,379.0,437.0,438.0,498.0,646.0,863.119,752.147,680.682,750.172,1886.864,1787.638
4475,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.0,1384.0,1318.0,810.0,666.0,802.0,786.0,905.0,544.0,377.0,130.0,141.0,222.0,232.111,104.754,50.837,69.526,92.264,124.076
4477,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,448.0,1082.0,1196.0,1240.0,592.0,623.0,318.0,1142.0,629.0,565.0,612.0,697.997,613.261,618.52,477.114,541.448,563.05
4478,A,Gross heat production,Gas oil and diesel oil (excluding biofuel portion),TJ,SE,1219.0,1834.0,2009.0,2172.0,3490.0,3746.0,7399.0,3470.0,4584.0,4819.0,3257.0,3680.0,5112.0,5466.0,3644.0,2933.0,2609.0,2138.0,1697.0,2629.0,5587.0,2949.0,2156.0,1668.0,737.0,1527.0,2110.0,1327.0,1736.0,1698.0,972.0,1968.0,2098.0
